iIdActivo,sUbicacion,vResponsable,dFechaMovimiento,sNuevaUbicacion,vNuevoResponsable,vusuario,vusuarioAut
2680,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1507,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1508,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1648,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1688,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1689,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1706,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1711,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1731,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1734,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1735,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1736,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1737,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1738,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1739,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1740,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1741,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1742,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1743,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1744,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1745,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1746,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1747,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1748,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1759,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1760,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1761,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1762,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1849,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1864,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1878,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2172,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2183,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2184,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2204,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2205,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2284,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2296,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1763,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1764,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1765,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1766,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1767,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1768,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1769,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1789,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1790,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1804,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1805,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1806,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1807,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1808,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1809,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1810,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1811,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1812,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1865,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2201,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2226,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2229,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2243,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2244,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2268,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2301,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2169,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2170,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2176,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2178,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2182,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2185,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2186,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2234,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2236,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2267,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2307,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2330,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2338,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2359,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2361,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2363,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2366,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2368,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1912,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1913,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1914,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1915,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1916,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
1917,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2177,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2188,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2191,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2200,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2203,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2237,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2252,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2255,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2256,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2293,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2299,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2300,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2302,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2308,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2333,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2355,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2356,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2358,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2360,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2370,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2701,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2702,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2703,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2704,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2705,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2706,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2707,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2708,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2709,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2710,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2711,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2712,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2715,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2716,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2717,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2720,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2721,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2722,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2723,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2724,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2725,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2726,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2727,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2728,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2730,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2731,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2732,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2733,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2734,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2735,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2736,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2742,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2743,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2749,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2770,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2771,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2772,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2773,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2775,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2776,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2777,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2778,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2779,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2781,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2782,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2783,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2784,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2785,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2786,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2787,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2788,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2789,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2790,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2791,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2792,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2793,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2794,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2795,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2796,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2797,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2798,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2799,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2800,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2801,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2802,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2803,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2804,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2806,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2807,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2808,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2809,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2810,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2811,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2812,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2813,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2815,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2816,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2817,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2818,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2819,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2820,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2821,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2822,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2823,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2830,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2831,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2832,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2833,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2834,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2835,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2836,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2837,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2838,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2839,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2840,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2841,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2842,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2844,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2845,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2846,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2847,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2848,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2849,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2850,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2851,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2852,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2853,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2855,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2860,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2861,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2862,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2863,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2869,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2871,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2872,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2877,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2878,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2879,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2887,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2889,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2890,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2893,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2896,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2900,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2901,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2902,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2903,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2905,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2906,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2907,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2908,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2911,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2912,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2913,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2914,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2915,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2916,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2917,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2918,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2919,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2920,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2921,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2922,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2923,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2927,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2928,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2929,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2930,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2931,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2932,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2933,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2934,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2935,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2936,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2937,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2938,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2939,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2940,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2941,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2942,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2943,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2944,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2945,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2946,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2947,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2948,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2949,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2950,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2951,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2952,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2953,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2954,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2955,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2956,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2957,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2958,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2959,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2960,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2961,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2962,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2963,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2964,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2965,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2966,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2967,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2968,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2969,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2970,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2971,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2972,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2973,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2974,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2975,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2976,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2977,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2978,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2979,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2980,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2981,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2982,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2983,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2984,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2985,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2986,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2987,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2988,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2989,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2990,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2991,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2992,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2993,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2994,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2995,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2996,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2997,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2998,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
2999,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3000,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3001,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3002,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3003,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3004,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3005,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3006,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3007,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3008,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3009,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3010,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3011,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3012,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3013,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3014,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3015,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3016,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3017,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3018,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3019,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3020,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3021,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3022,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3023,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3024,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3025,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3026,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3027,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3028,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3029,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3030,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3031,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3032,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3033,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3034,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3035,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3036,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3037,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3038,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3039,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3040,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3041,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3042,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3043,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3044,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3045,1,lpinargote,2010-11-08 00:00:00,1,susana,susana,parrobo
3046,1,lpinargote,2010-11-08 00:00:00,1,susana,susana,parrobo
3045,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3046,1,susana,2010-11-08 00:00:00,NULL,NULL,susana,parrobo
3047,1,susana,2010-11-08 11:13:00,NULL,NULL,SUSANA,NULL
3048,1,susana,2010-11-08 11:14:00,NULL,NULL,SUSANA,NULL
